2025-05-17 04:07:35 | ERROR | stderr | Loading safetensors checkpoint shards:   0% Completed | 0/4 [00:00<?, ?it/s]
2025-05-17 04:07:35 | ERROR | stderr | 
2025-05-17 04:08:19 | ERROR | stderr |   File "/root/miniconda3/envs/open_reasoner/lib/python3.10/site-packages/fastapi/routing.py", line 301, in app
2025-05-17 04:08:19 | ERROR | stderr |     raw_response = await run_endpoint_function(
2025-05-17 04:08:19 | ERROR | stderr |   File "/root/miniconda3/envs/open_reasoner/lib/python3.10/site-packages/fastapi/routing.py", line 212, in run_endpoint_function
2025-05-17 04:08:19 | ERROR | stderr |     return await dependant.call(**values)
2025-05-17 04:08:19 | ERROR | stderr |   File "/fs-computility/mabasic/fanyuchen/openr/reason/llm_service/workers/vllm_worker.py", line 199, in api_generate
2025-05-17 04:08:19 | ERROR | stderr |     output = await worker.generate(params)
2025-05-17 04:08:19 | ERROR | stderr |   File "/fs-computility/mabasic/fanyuchen/openr/reason/llm_service/workers/vllm_worker.py", line 157, in generate
2025-05-17 04:08:19 | ERROR | stderr |     async for x in self.generate_stream(params):
2025-05-17 04:08:19 | ERROR | stderr |   File "/fs-computility/mabasic/fanyuchen/openr/reason/llm_service/workers/vllm_worker.py", line 150, in generate_stream
2025-05-17 04:08:19 | ERROR | stderr |     "logprobs": [
2025-05-17 04:08:19 | ERROR | stderr |   File "/fs-computility/mabasic/fanyuchen/openr/reason/llm_service/workers/vllm_worker.py", line 151, in <listcomp>
2025-05-17 04:08:19 | ERROR | stderr |     output.logprobs.token_logprobs for output in request_output.outputs
2025-05-17 04:08:19 | ERROR | stderr | AttributeError: 'list' object has no attribute 'token_logprobs'
2025-05-17 04:08:49 | INFO | model_worker | Send heart beat. Models: ['Qwen2.5-7B-Instruct']. Semaphore: Semaphore(value=1022, locked=False). call_ct: 2. worker_id: 525d7f4c. 
2025-05-17 04:09:34 | INFO | model_worker | Send heart beat. Models: ['Qwen2.5-7B-Instruct']. Semaphore: Semaphore(value=1022, locked=False). call_ct: 2. worker_id: 525d7f4c. 
2025-05-17 04:10:19 | INFO | model_worker | Send heart beat. Models: ['Qwen2.5-7B-Instruct']. Semaphore: Semaphore(value=1022, locked=False). call_ct: 2. worker_id: 525d7f4c. 
2025-05-17 04:11:04 | INFO | model_worker | Send heart beat. Models: ['Qwen2.5-7B-Instruct']. Semaphore: Semaphore(value=1022, locked=False). call_ct: 2. worker_id: 525d7f4c. 
2025-05-17 04:11:49 | INFO | model_worker | Send heart beat. Models: ['Qwen2.5-7B-Instruct']. Semaphore: Semaphore(value=1022, locked=False). call_ct: 2. worker_id: 525d7f4c. 
2025-05-17 04:12:34 | INFO | model_worker | Send heart beat. Models: ['Qwen2.5-7B-Instruct']. Semaphore: Semaphore(value=1022, locked=False). call_ct: 2. worker_id: 525d7f4c. 
2025-05-17 04:13:19 | INFO | model_worker | Send heart beat. Models: ['Qwen2.5-7B-Instruct']. Semaphore: Semaphore(value=1022, locked=False). call_ct: 2. worker_id: 525d7f4c. 
2025-05-17 04:14:04 | INFO | model_worker | Send heart beat. Models: ['Qwen2.5-7B-Instruct']. Semaphore: Semaphore(value=1022, locked=False). call_ct: 2. worker_id: 525d7f4c. 
2025-05-17 04:14:49 | INFO | model_worker | Send heart beat. Models: ['Qwen2.5-7B-Instruct']. Semaphore: Semaphore(value=1022, locked=False). call_ct: 2. worker_id: 525d7f4c. 
2025-05-17 04:15:34 | INFO | model_worker | Send heart beat. Models: ['Qwen2.5-7B-Instruct']. Semaphore: Semaphore(value=1022, locked=False). call_ct: 2. worker_id: 525d7f4c. 
2025-05-17 04:16:19 | INFO | model_worker | Send heart beat. Models: ['Qwen2.5-7B-Instruct']. Semaphore: Semaphore(value=1022, locked=False). call_ct: 2. worker_id: 525d7f4c. 
2025-05-17 04:17:04 | INFO | model_worker | Send heart beat. Models: ['Qwen2.5-7B-Instruct']. Semaphore: Semaphore(value=1022, locked=False). call_ct: 2. worker_id: 525d7f4c. 
2025-05-17 04:17:49 | INFO | model_worker | Send heart beat. Models: ['Qwen2.5-7B-Instruct']. Semaphore: Semaphore(value=1022, locked=False). call_ct: 2. worker_id: 525d7f4c. 
2025-05-17 04:18:34 | INFO | model_worker | Send heart beat. Models: ['Qwen2.5-7B-Instruct']. Semaphore: Semaphore(value=1022, locked=False). call_ct: 2. worker_id: 525d7f4c. 
2025-05-17 04:19:19 | INFO | model_worker | Send heart beat. Models: ['Qwen2.5-7B-Instruct']. Semaphore: Semaphore(value=1022, locked=False). call_ct: 2. worker_id: 525d7f4c. 
2025-05-17 04:20:04 | INFO | model_worker | Send heart beat. Models: ['Qwen2.5-7B-Instruct']. Semaphore: Semaphore(value=1022, locked=False). call_ct: 2. worker_id: 525d7f4c. 
2025-05-17 04:20:49 | INFO | model_worker | Send heart beat. Models: ['Qwen2.5-7B-Instruct']. Semaphore: Semaphore(value=1022, locked=False). call_ct: 2. worker_id: 525d7f4c. 
2025-05-17 04:21:34 | INFO | model_worker | Send heart beat. Models: ['Qwen2.5-7B-Instruct']. Semaphore: Semaphore(value=1022, locked=False). call_ct: 2. worker_id: 525d7f4c. 
2025-05-17 04:22:19 | INFO | model_worker | Send heart beat. Models: ['Qwen2.5-7B-Instruct']. Semaphore: Semaphore(value=1022, locked=False). call_ct: 2. worker_id: 525d7f4c. 
2025-05-17 04:23:04 | INFO | model_worker | Send heart beat. Models: ['Qwen2.5-7B-Instruct']. Semaphore: Semaphore(value=1022, locked=False). call_ct: 2. worker_id: 525d7f4c. 
2025-05-17 04:23:49 | INFO | model_worker | Send heart beat. Models: ['Qwen2.5-7B-Instruct']. Semaphore: Semaphore(value=1022, locked=False). call_ct: 2. worker_id: 525d7f4c. 
2025-05-17 04:24:20 | ERROR | stderr | [32mINFO[0m:     Shutting down
2025-05-17 04:24:20 | ERROR | stderr | [32mINFO[0m:     Waiting for application shutdown.
2025-05-17 04:24:20 | ERROR | stderr | [32mINFO[0m:     Application shutdown complete.
2025-05-17 04:24:20 | ERROR | stderr | [32mINFO[0m:     Finished server process [[36m933481[0m]
